 구분 , 위치(구역명) , 운동기구 기종명 , 운동기구 수량 , 관리번호, 관리기관 
 한강공원(광나루지구) , 천호대교하부 , 레그프레스 ,1, 광나루-6(천호대교하부)-8 , 한강사업본부 
 한강공원(광나루지구) , 천호대교하부 , 윗몸일으켜기 ,1, 광나루-6(천호대교하부)-9 , 한강사업본부 
 한강공원(광나루지구) , 천호대교하부 , 허리돌리기 ,1, 광나루-6(천호대교하부)-10 , 한강사업본부 
 한강공원(광나루지구) , 천호대교하부 , 등허리지압 ,1, 광나루-6(천호대교하부)-11 , 한강사업본부 
 한강공원(광나루지구) , 천호대교하부 , 공중걷기 ,1, 광나루-6(천호대교하부)-12 , 한강사업본부 
 한강공원(광나루지구) , 강동대교주변 , 온몸근육풀기 ,1, 광나루-7(강동대교 주변)-1 , 한강사업본부 
 한강공원(광나루지구) , 강동대교주변 , 하늘걷기 ,1, 광나루-7(강동대교 주변)-2 , 한강사업본부 
 한강공원(광나루지구) , 강동대교주변 , 등허리지압 ,1, 광나루-7(강동대교 주변)-3 , 한강사업본부 
 한강공원(광나루지구) , 강동대교주변 , 역기내리기 ,1, 광나루-7(강동대교 주변)-4 , 한강사업본부 
 한강공원(광나루지구) , 강동대교주변 , 허리돌리기 ,1, 광나루-7(강동대교 주변)-5 , 한강사업본부 
 한강공원(광나루지구) , 강동대교주변 , 윗몸일으켜기 ,1, 광나루-7(강동대교 주변)-6 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 평행봉 ,1, 잠실-1(잠실나들목)-1 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 철봉 ,1, 잠실-1(잠실나들목)-2 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 양팔줄당기기 ,1, 잠실-1(잠실나들목)-3 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 하체흔들기 ,1, 잠실-1(잠실나들목)-4 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 등허리지압 ,1, 잠실-1(잠실나들목)-5 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 공중걷기 ,1, 잠실-1(잠실나들목)-6 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 윗몸일으켜기 ,1, 잠실-1(잠실나들목)-7 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 상체운동 ,1, 잠실-1(잠실나들목)-8 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 역기올리기 ,1, 잠실-1(잠실나들목)-9 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 하체근육풀기 ,1, 잠실-1(잠실나들목)-10 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 계단오르기 ,1, 잠실-1(잠실나들목)-11 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 허리돌리기 ,1, 잠실-1(잠실나들목)-12 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 역기밀기 ,1, 잠실-1(잠실나들목)-13 , 한강사업본부 
 한강공원(잠실지구) , 잠실나들목 , 온몸근육풀기 ,1, 잠실-1(잠실나들목)-14 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 어깨근육풀기 ,1, 잠실-2(수영장 옆)-1 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 역기내리기 ,1, 잠실-2(수영장 옆)-2 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 마라톤운동 ,1, 잠실-2(수영장 옆)-3 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 윗몸일으켜기 ,1, 잠실-2(수영장 옆)-4 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 레그프레스 ,1, 잠실-2(수영장 옆)-5 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 허리돌리기 ,1, 잠실-2(수영장 옆)-6 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 허리돌리기 ,1, 잠실-2(수영장 옆)-7 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 등허리지압 ,1, 잠실-2(수영장 옆)-8 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 역기올리기 ,1, 잠실-2(수영장 옆)-9 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 하체흔들기 ,1, 잠실-2(수영장 옆)-10 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 온몸근육풀기 ,1, 잠실-2(수영장 옆)-11 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 하체흔들기 ,1, 잠실-2(수영장 옆)-12 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 공중걷기 ,1, 잠실-2(수영장 옆)-13 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 철봉 ,1, 잠실-2(수영장 옆)-14 , 한강사업본부 
 한강공원(잠실지구) , 수영장 옆 , 평행봉 ,1, 잠실-2(수영장 옆)-15 , 한강사업본부 
 한강공원(잠실지구) , 잠실대교 하부 , 허리돌리기 ,1, 잠실-3(잠실대교 하부)-1 , 한강사업본부 
 한강공원(잠실지구) , 잠실대교 하부 , 역기내리기 ,1, 잠실-3(잠실대교 하부)-2 , 한강사업본부 
 한강공원(잠실지구) , 잠실대교 하부 , 역기올리기 ,1, 잠실-3(잠실대교 하부)-3 , 한강사업본부 
 한강공원(잠실지구) , 잠실대교 하부 , 마라톤운동 ,1, 잠실-3(잠실대교 하부)-4 , 한강사업본부 
 한강공원(잠실지구) , 잠실대교 하부 , 공중걷기 ,1, 잠실-3(잠실대교 하부)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 온몸근육풀기 ,1, 뚝섬-1(자양중앙나들목)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 윗몸일으켜기 ,1, 뚝섬-1(자양중앙나들목)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 공중걷기 ,1, 뚝섬-1(자양중앙나들목)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 허리돌리기 ,1, 뚝섬-1(자양중앙나들목)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 역기(10kg) ,1, 뚝섬-1(자양중앙나들목)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 역기내리기 ,1, 뚝섬-1(자양중앙나들목)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 역기(15kg) ,1, 뚝섬-1(자양중앙나들목)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 역기(17.5kg) ,1, 뚝섬-1(자양중앙나들목)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 역기(10kg) ,1, 뚝섬-1(자양중앙나들목)-9 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 역기 ,1, 뚝섬-1(자양중앙나들목)-10 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 철봉 ,1, 뚝섬-1(자양중앙나들목)-11 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 평행봉 ,1, 뚝섬-1(자양중앙나들목)-12 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 거꾸리 ,1, 뚝섬-1(자양중앙나들목)-13 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 허리돌리기 ,1, 뚝섬-1(자양중앙나들목)-14 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 레그프레스 ,1, 뚝섬-1(자양중앙나들목)-15 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 역기올리기 ,1, 뚝섬-1(자양중앙나들목)-16 , 한강사업본부 
 한강공원(뚝섬지구) , 자양중앙나들목 , 하체흔들기 ,1, 뚝섬-1(자양중앙나들목)-17 , 한강사업본부 
 한강공원(뚝섬지구) , 군부대옆 , 허리돌리기 ,1, 뚝섬-2(군부대옆)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 군부대옆 , 하체흔들기 ,1, 뚝섬-2(군부대옆)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 군부대옆 , 레그프레스 ,1, 뚝섬-2(군부대옆)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 군부대옆 , 공중걷기 ,1, 뚝섬-2(군부대옆)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 군부대옆 , 온몸근육풀기 ,1, 뚝섬-2(군부대옆)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 군부대옆 , 레그익스텐션 ,1, 뚝섬-2(군부대옆)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 군부대옆 , 역기올리기 ,1, 뚝섬-2(군부대옆)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 군부대옆 , 역기내리기 ,1, 뚝섬-2(군부대옆)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 마라톤운동 ,1, 뚝섬-3(광남고입구)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 싸이클(좌식) ,1, 뚝섬-3(광남고입구)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 싸이클(입식) ,1, 뚝섬-3(광남고입구)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 등허리펴기 ,1, 뚝섬-3(광남고입구)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 역기올리기 ,1, 뚝섬-3(광남고입구)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 역기내리기 ,1, 뚝섬-3(광남고입구)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 레그프레스 ,1, 뚝섬-3(광남고입구)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 윗몸일으켜기 ,1, 뚝섬-3(광남고입구)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 허리돌리기 ,1, 뚝섬-3(광남고입구)-9 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 하체흔들기 ,1, 뚝섬-3(광남고입구)-10 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 상체근육풀기 ,1, 뚝섬-3(광남고입구)-11 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 체어풀 ,1, 뚝섬-3(광남고입구)-12 , 한강사업본부 
 한강공원(뚝섬지구) , 광남고입구 , 하늘걷기 ,1, 뚝섬-3(광남고입구)-13 , 한강사업본부 
 한강공원(뚝섬지구) , 강변나들목 , 철봉기구 ,1, 뚝섬-4(강변나들목)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 강변나들목 , 하체흔들기 ,1, 뚝섬-4(강변나들목)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 강변나들목 , 등허리지압 ,1, 뚝섬-4(강변나들목)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 강변나들목 , 하늘걷기 ,1, 뚝섬-4(강변나들목)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 강변나들목 , 마라톤운동 ,1, 뚝섬-4(강변나들목)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 강변나들목 , 평행봉기구 ,1, 뚝섬-4(강변나들목)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 강변나들목 , 체어풀 ,1, 뚝섬-4(강변나들목)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 강변나들목 , 허리돌리기 ,1, 뚝섬-4(강변나들목)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 강변나들목 , 역기올리기 ,1, 뚝섬-4(강변나들목)-9 , 한강사업본부 
 한강공원(뚝섬지구) , 강변나들목 , 레그프레스 ,1, 뚝섬-4(강변나들목)-10 , 한강사업본부 
 한강공원(뚝섬지구) , 구위취수장 , 하체흔들기 ,1, 뚝섬-5(구위취수장)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 구위취수장 , 계단오르기 ,1, 뚝섬-5(구위취수장)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 구위취수장 , 마라톤기구 ,1, 뚝섬-5(구위취수장)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 구위취수장 , 역기내리기 ,1, 뚝섬-5(구위취수장)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 구위취수장 , 공중걷기 ,1, 뚝섬-5(구위취수장)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 구위취수장 , 역기내리기 ,1, 뚝섬-5(구위취수장)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 구위취수장 , 마라톤기구 ,1, 뚝섬-5(구위취수장)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 구위취수장 , 레그프레스 ,1, 뚝섬-5(구위취수장)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 구위취수장 , 온몸근육풀기 ,1, 뚝섬-5(구위취수장)-9 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 윗몸+레그프레스 ,1, 뚝섬-6(천호대교상류)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 허리+체어풀 ,1, 뚝섬-6(천호대교상류)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 역기내리기 ,1, 뚝섬-6(천호대교상류)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 공중걷기 ,1, 뚝섬-6(천호대교상류)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 역기(10kg) ,1, 뚝섬-6(천호대교상류)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 평행봉 ,1, 뚝섬-6(천호대교상류)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 상체근육풀기 ,1, 뚝섬-6(천호대교상류)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 역기올리기 ,1, 뚝섬-6(천호대교상류)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 등허리지압+마라톤 ,1, 뚝섬-6(천호대교상류)-9 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 철봉 ,1, 뚝섬-6(천호대교상류)-10 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 양팔줄당기기 ,1, 뚝섬-6(천호대교상류)-11 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 양팔줄당기기 ,1, 뚝섬-6(천호대교상류)-12 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 양팔줄+하체흔들기 ,1, 뚝섬-6(천호대교상류)-13 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 허리+하체흔들기 ,1, 뚝섬-6(천호대교상류)-14 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교상류 , 공중+상체근육풀기 ,1, 뚝섬-6(천호대교상류)-15 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교하부 , 허리돌리기 ,1, 뚝섬-7(천호대교 하부)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교하부 , 역기내리기 ,1, 뚝섬-7(천호대교 하부)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 천호대교하부 , 상체근육풀기 ,1, 뚝섬-7(천호대교 하부)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 올림픽대교 , 허리돌리기 ,1, 뚝섬-8(올림픽대교)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 올림픽대교 , 상체근육풀기 ,1, 뚝섬-8(올림픽대교)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 올림픽대교 , 하체흔들기 ,1, 뚝섬-8(올림픽대교)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 올림픽대교 , 체스트프레스 ,1, 뚝섬-8(올림픽대교)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 올림픽대교 , 체어풀 ,1, 뚝섬-8(올림픽대교)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 올림픽대교 , 역기(10kg) ,1, 뚝섬-8(올림픽대교)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 올림픽대교 , 평행봉 ,1, 뚝섬-8(올림픽대교)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 올림픽대교 , 윗몸일으켜기 ,1, 뚝섬-8(올림픽대교)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실철교 , 윗몸+레그프레스 ,1, 뚝섬-9(잠실철교)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실철교 , 등허리+달리기 ,1, 뚝섬-9(잠실철교)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실철교 , 공중걷기 ,1, 뚝섬-9(잠실철교)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실철교 , 역기내리기 ,1, 뚝섬-9(잠실철교)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실철교 , 체어풀 ,1, 뚝섬-9(잠실철교)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실철교 , 상체근육풀기 ,1, 뚝섬-9(잠실철교)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실철교 , 체어풀+허리 ,1, 뚝섬-9(잠실철교)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실철교 , 하체+허리 ,1, 뚝섬-9(잠실철교)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 윗몸일으켜기 ,1, 뚝섬-10(잠실대교)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 계단오르기 ,1, 뚝섬-10(잠실대교)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 싸이클 ,1, 뚝섬-10(잠실대교)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 등허리지압 ,1, 뚝섬-10(잠실대교)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 상체근육풀기 ,1, 뚝섬-10(잠실대교)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 역기내리기 ,1, 뚝섬-10(잠실대교)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 마라톤운동 ,1, 뚝섬-10(잠실대교)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 레그프레스 ,1, 뚝섬-10(잠실대교)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 온몸근육풀기 ,1, 뚝섬-10(잠실대교)-9 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 하체흔들기 ,1, 뚝섬-10(잠실대교)-10 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 역기올리기 ,1, 뚝섬-10(잠실대교)-11 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 체어풀 ,1, 뚝섬-10(잠실대교)-12 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 공중걷기 ,1, 뚝섬-10(잠실대교)-13 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 근육스트레칭 ,1, 뚝섬-10(잠실대교)-14 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 평행봉 ,1, 뚝섬-10(잠실대교)-15 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 평형잡기 ,1, 뚝섬-10(잠실대교)-16 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 멀리뛰기 ,1, 뚝섬-10(잠실대교)-17 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 , 균형잡기 ,1, 뚝섬-10(잠실대교)-18 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 허리돌리기 ,1, 뚝섬-11(잠실대교 북쪽)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 철봉 ,1, 뚝섬-11(잠실대교 북쪽)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 허리돌리기 ,1, 뚝섬-11(잠실대교 북쪽)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 매달리기 ,1, 뚝섬-11(잠실대교 북쪽)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 허리돌리기 ,1, 뚝섬-11(잠실대교 북쪽)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 다리벌리기 ,1, 뚝섬-11(잠실대교 북쪽)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 윗몸일으켜기 ,1, 뚝섬-11(잠실대교 북쪽)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 림보 ,1, 뚝섬-11(잠실대교 북쪽)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 좌우뛰기 ,1, 뚝섬-11(잠실대교 북쪽)-9 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 평행봉 ,1, 뚝섬-11(잠실대교 북쪽)-10 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 평행봉기구 ,1, 뚝섬-11(잠실대교 북쪽)-11 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 평행봉기구 ,1, 뚝섬-11(잠실대교 북쪽)-12 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 역기(10kg) ,1, 뚝섬-11(잠실대교 북쪽)-13 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 역기(5kg) ,1, 뚝섬-11(잠실대교 북쪽)-14 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 역기(20kg) ,1, 뚝섬-11(잠실대교 북쪽)-15 , 한강사업본부 
 한강공원(뚝섬지구) , 잠실대교 북쪽 , 역기(15kg) ,1, 뚝섬-11(잠실대교 북쪽)-16 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 온몸근육풀기 ,1, 뚝섬-12(축구장)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 공중걷기 ,1, 뚝섬-12(축구장)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 역기올리기 ,1, 뚝섬-12(축구장)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 역기내리기 ,1, 뚝섬-12(축구장)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 체어풀 ,1, 뚝섬-12(축구장)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 싸이클 ,1, 뚝섬-12(축구장)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 등허리펴기 ,1, 뚝섬-12(축구장)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 상체근육풀기 ,1, 뚝섬-12(축구장)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 등허리지압 ,1, 뚝섬-12(축구장)-9 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 철봉기구 ,1, 뚝섬-12(축구장)-10 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 마라톤기구 ,1, 뚝섬-12(축구장)-11 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 공중회전 ,1, 뚝섬-12(축구장)-12 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 하체근육풀기 ,1, 뚝섬-12(축구장)-13 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 평행봉기구 ,1, 뚝섬-12(축구장)-14 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 윗몸일으켜기 ,1, 뚝섬-12(축구장)-15 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 등허리운동기구 ,1, 뚝섬-12(축구장)-16 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 양팔줄당기기 ,1, 뚝섬-12(축구장)-17 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 허리돌리기 ,1, 뚝섬-12(축구장)-18 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 레그프레스 ,1, 뚝섬-12(축구장)-19 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 하체흔들기 ,1, 뚝섬-12(축구장)-20 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 양팔줄당기기 ,1, 뚝섬-12(축구장)-21 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 양팔줄당기기 ,1, 뚝섬-12(축구장)-22 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 등허리지압 ,1, 뚝섬-12(축구장)-23 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 등허리지압 ,1, 뚝섬-12(축구장)-24 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 허리돌리기 ,1, 뚝섬-12(축구장)-25 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 레그프레스 ,1, 뚝섬-12(축구장)-26 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 거꾸리 ,1, 뚝섬-12(축구장)-27 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 거꾸리 ,1, 뚝섬-12(축구장)-28 , 한강사업본부 
 한강공원(뚝섬지구) , 축구장 , 무게조절 역기 ,1, 뚝섬-12(축구장)-29 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 역기올리기 ,1, 뚝섬-13(수영장정문)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 거꾸리 ,1, 뚝섬-13(수영장정문)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 상체근육풀기 ,1, 뚝섬-13(수영장정문)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 체어풀 ,1, 뚝섬-13(수영장정문)-4 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 온몸근육풀기 ,1, 뚝섬-13(수영장정문)-5 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 등허리펴기 ,1, 뚝섬-13(수영장정문)-6 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 레그프레스 ,1, 뚝섬-13(수영장정문)-7 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 마라톤기구 ,1, 뚝섬-13(수영장정문)-8 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 역기내리기 ,1, 뚝섬-13(수영장정문)-9 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 윗몸일으켜기 ,1, 뚝섬-13(수영장정문)-10 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 공중걷기 ,1, 뚝섬-13(수영장정문)-11 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 허리돌리기 ,1, 뚝섬-13(수영장정문)-12 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 하체근육풀기 ,1, 뚝섬-13(수영장정문)-13 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 등허리지압 ,1, 뚝섬-13(수영장정문)-14 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 하체흔들기 ,1, 뚝섬-13(수영장정문)-15 , 한강사업본부 
 한강공원(뚝섬지구) , 수영장정문 , 철봉기구 ,1, 뚝섬-13(수영장정문)-16 , 한강사업본부 
 한강공원(뚝섬지구) , 벽천마당 , 윗몸일으켜기 ,1, 뚝섬-14(벽천마당)-1 , 한강사업본부 
 한강공원(뚝섬지구) , 벽천마당 , 평행봉 ,1, 뚝섬-14(벽천마당)-2 , 한강사업본부 
 한강공원(뚝섬지구) , 벽천마당 , 다리펴기 ,1, 뚝섬-14(벽천마당)-3 , 한강사업본부 
 한강공원(뚝섬지구) , 벽천마당 , 철봉 ,1, 뚝섬-14(벽천마당)-4 , 한강사업본부 
